IdBot;NomeBot;IdOrdem;Data;Stake;Odd;Tipo;PL;Selecao;IdSelecao
115;OVER 0.5 HT [2.02- 2.5];284209412782;2022-10-14T22:22:50.945Z;2;2;BACK;2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284213366791;2022-10-14T23:46:16.828Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284259014183;2022-10-15T10:52:55.698Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284264443057;2022-10-15T11:26:58.906Z;2;2.06;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284265034069;2022-10-15T11:30:27.078Z;2;2.14;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284268504352;2022-10-15T11:49:30.193Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284275287184;2022-10-15T12:19:34.090Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284275721295;2022-10-15T12:21:11.408Z;2;2.02;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284276199528;2022-10-15T12:23:05.816Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284277024890;2022-10-15T12:26:33.628Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284298119035;2022-10-15T13:55:44.898Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284298879036;2022-10-15T14:00:11.610Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284303985595;2022-10-15T14:17:13.754Z;2;2.02;BACK;2.04;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284304320455;2022-10-15T14:18:17.615Z;2;2.04;BACK;2.08;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284305004558;2022-10-15T14:20:25.843Z;2;2.06;BACK;2.12;Over 0.5 Goals;5851483
115;OVER 0.5 HT [2.02- 2.5];284305005092;2022-10-15T14:20:26.092Z;2;2.04;BACK;-2;Over 0.5 Goals;5851483
