NomeBot;IdOrdem;Data;Odd;Stake;PLR
OVER 0.5 HT [1.48- 1.7];3,07E+11;13/05/2023;1.6;2;-2
OVER 0.5 HT [1.48- 1.7];3,07E+11;13/05/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,07E+11;14/05/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];3,07E+11;14/05/2023;1.68;2;12.716
OVER 0.5 HT [1.48- 1.7];3,07E+11;14/05/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];3,07E+11;15/05/2023;1.58;2;10.846
OVER 0.5 HT [1.48- 1.7];3,07E+11;15/05/2023;1.48;2;0.8976
OVER 0.5 HT [1.48- 1.7];3,08E+11;16/05/2023;1.66;2;12.342
OVER 0.5 HT [1.48- 1.7];3,08E+11;16/05/2023;1.54;2;10.098
OVER 0.5 HT [1.48- 1.7];3,08E+11;18/05/2023;1.69;2;-2
OVER 0.5 HT [1.48- 1.7];3,08E+11;18/05/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];3,08E+11;18/05/2023;1.6;2;1.122
OVER 0.5 HT [1.48- 1.7];3,08E+11;18/05/2023;1.5;2;-2
OVER 0.5 HT [1.48- 1.7];3,08E+11;19/05/2023;1.59;2;11.033
OVER 0.5 HT [1.48- 1.7];3,08E+11;20/05/2023;1.64;2;-2
OVER 0.5 HT [1.48- 1.7];3,08E+11;20/05/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,08E+11;21/05/2023;1.47;2;-2
OVER 0.5 HT [1.48- 1.7];3,09E+11;28/05/2023;1.5;2;0.935
OVER 0.5 HT [1.48- 1.7];3,09E+11;28/05/2023;1.69;2;12.903
OVER 0.5 HT [1.48- 1.7];3,09E+11;28/05/2023;1.65;2;12.155
OVER 0.5 HT [1.48- 1.7];3,09E+11;28/05/2023;1.7;2;1.309
OVER 0.5 HT [1.48- 1.7];3,09E+11;29/05/2023;1.59;2;-2
OVER 0.5 HT [1.71- 2];2,83E+11;08/10/2022;1.72;2;-2
OVER 0.5 HT [1.71- 2];2,83E+11;08/10/2022;1.7;2;1.309
OVER 0.5 HT [1.71- 2];2,83E+11;08/10/2022;1.71;2;13.277
OVER 0.5 HT [1.71- 2];2,83E+11;08/10/2022;1.76;2;14.212
OVER 0.5 HT [1.71- 2];2,83E+11;08/10/2022;1.73;2;-2
OVER 0.5 HT [1.71- 2];2,84E+11;08/10/2022;1.75;2;14.025
OVER 0.5 HT [1.71- 2];2,84E+11;08/10/2022;1.72;2;13.464
OVER 0.5 HT [1.71- 2];2,84E+11;09/10/2022;1.76;2;-2
OVER 0.5 HT [1.71- 2];2,84E+11;09/10/2022;1.72;2;13.464
OVER 0.5 HT [1.71- 2];2,84E+11;09/10/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,84E+11;11/10/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,84E+11;11/10/2022;1.85;2;15.895
OVER 0.5 HT [1.71- 2];2,84E+11;11/10/2022;1.79;2;14.773
OVER 0.5 HT [1.71- 2];2,84E+11;12/10/2022;1.79;2;14.773
OVER 0.5 HT [1.71- 2];2,84E+11;15/10/2022;1.73;2;13.651
OVER 0.5 HT [1.71- 2];2,84E+11;15/10/2022;1.73;2;13.651
OVER 0.5 HT [1.71- 2];2,84E+11;15/10/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,84E+11;15/10/2022;1.75;2;14.025
OVER 0.5 HT [1.71- 2];2,84E+11;16/10/2022;1.74;2;-2
OVER 0.5 HT [1.71- 2];2,85E+11;16/10/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,85E+11;16/10/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,85E+11;16/10/2022;1.79;2;-2
OVER 0.5 HT [1.71- 2];2,85E+11;21/10/2022;1.73;2;13.651
OVER 0.5 HT [1.71- 2];2,85E+11;21/10/2022;1.76;2;14.212
OVER 0.5 HT [1.71- 2];2,85E+11;22/10/2022;1.71;2;-2
OVER 0.5 HT [1.71- 2];2,85E+11;22/10/2022;1.76;2;-2
OVER 0.5 HT [1.71- 2];2,85E+11;22/10/2022;1.75;2;14.025
OVER 0.5 HT [1.71- 2];2,85E+11;22/10/2022;1.84;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;04/11/2022;1.7;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;05/11/2022;1.79;2;14.773
OVER 0.5 HT [1.71- 2];2,87E+11;05/11/2022;1.72;2;13.464
OVER 0.5 HT [1.71- 2];2,87E+11;05/11/2022;1.75;2;14.025
OVER 0.5 HT [1.71- 2];2,87E+11;06/11/2022;1.79;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;06/11/2022;1.79;2;14.773
OVER 0.5 HT [1.71- 2];2,87E+11;06/11/2022;1.78;2;14.586
OVER 0.5 HT [1.71- 2];2,87E+11;06/11/2022;1.79;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;06/11/2022;1.78;2;14.586
OVER 0.5 HT [1.71- 2];2,87E+11;06/11/2022;1.71;2;13.277
OVER 0.5 HT [1.71- 2];2,87E+11;08/11/2022;1.8;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;08/11/2022;1.73;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;09/11/2022;1.77;2;14.399
OVER 0.5 HT [1.71- 2];2,87E+11;09/11/2022;1.76;2;-2
OVER 0.5 HT [1.71- 2];2,87E+11;10/11/2022;1.72;2;-2
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.71;2;13.277
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.74;2;13.838
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.81;2;15.147
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.81;2;15.147
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.72;2;-2
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.72;2;13.464
OVER 0.5 HT [1.71- 2];2,88E+11;12/11/2022;1.72;2;13.464
OVER 0.5 HT [1.71- 2];2,88E+11;13/11/2022;1.78;2;-2
OVER 0.5 HT [1.71- 2];2,88E+11;13/11/2022;1.8;2;1.496
OVER 0.5 HT [1.71- 2];2,88E+11;13/11/2022;1.83;2;-2
OVER 0.5 HT [1.71- 2];2,88E+11;13/11/2022;1.72;2;13.464
OVER 0.5 HT [1.71- 2];2,88E+11;13/11/2022;1.73;2;13.651
OVER 0.5 HT [1.71- 2];2,88E+11;14/11/2022;1.71;2;13.277
OVER 0.5 HT [1.71- 2];2,92E+11;01/01/2023;1.83;2;15.521
OVER 0.5 HT [1.71- 2];2,92E+11;04/01/2023;1.76;2;14.212
OVER 0.5 HT [1.71- 2];2,92E+11;05/01/2023;1.71;2;13.277
OVER 0.5 HT [1.71- 2];2,92E+11;07/01/2023;1.8;2;1.496
OVER 0.5 HT [1.71- 2];2,92E+11;08/01/2023;1.72;2;-2
OVER 0.5 HT [1.71- 2];2,92E+11;08/01/2023;1.73;2;13.651
OVER 0.5 HT [1.71- 2];2,93E+11;13/01/2023;1.71;2;13.277
OVER 0.5 HT [1.71- 2];2,93E+11;14/01/2023;1.75;2;14.025
